ve_num,ve_type,ve_make,ve_year
21415,passenger car,DODGE,1923.0
21416,,COMMANDER,1974.0
21417,,STANDARD,2001.0
21418,passenger car,INDIAN (MOTORCYCLE),1997.0
21419,,SCION,2007.0
21420,bicycle,HONDA,1986.0
21421,passenger car with trailer,GMC,2006.0
21422,pickup or panel truck,FREIGHTLINER,2007.0
21423,truck or truck tractor with trailer,SATURN,2007.0
21424,schoolbus,FREIGHTLINER,2007.0
21425,passenger car,PONTIAC,1952.0
21426,truck or truck tractor with trailer,HYUNDAI,1993.0
21427,pickup or panel truck,PLYMOUTH,2005.0
21428,truck or truck tractor,PETERBILT,1955.0
21429,other vehicle,SOUTHWIND,1997.0
21430,other vehicle,MASSEY FERGUSON,1972.0
21431,truck or truck tractor,OSHKOSH,
21432,other bus,NISSAN,2006.0
21433,motorcycle or scooter,SUZUKI,2007.0
21434,pickup or panel truck,TOYOTA,1958.0
21435,passenger car,CHRYSLER,1946.0
21436,passenger car,CHRYSLER,1944.0
21437,pickup or panel truck,MISCELLANEOUS,1994.0
21438,passenger car,OTHER DOMESTICS,1953.0
21439,pickup or panel truck,MISCELLANEOUS,1970.0
21440,pickup or panel truck,GMC,1909.0
21441,passenger car,FORD,1918.0
21442,passenger car,AMERICAN MOTORS,1964.0
21443,passenger car,PORSCHE,2007.0
21444,other vehicle,AMERICAN MOTORS (AMC),2003.0
21445,passenger car with trailer,OTHER DOMESTICS,1982.0
21446,moped,DIAMOND REO,2001.0
21447,motorcycle or scooter,OTHER - MOTORCYCLE,2007.0
21448,bicycle,BMW,1989.0
21449,other vehicle,OTHER - BUS,1987.0
21450,motorcycle or scooter,OTHER - BUS,2003.0
21451,schoolbus,INTERNATIONAL HARVESTER,2007.0
21452,passenger car,BMW,1944.0
21453,passenger car,LINCOLN,2007.0
21454,,SAAB,1976.0
21455,moped,OTHER - MOTORCYCLE,2001.0
21456,passenger car,SPCNS (SPL CONSTRUCTED VEH),2004.0
21457,,PORT,1976.0
21458,,DODGE,1922.0
21459,bicycle,SUZUKI,
21460,other vehicle,CHAMPION,2004.0
21461,truck or truck tractor,MITSUBISHI,2007.0
21462,bicycle,MARMON HARRINGTON,
21463,truck or truck tractor with trailer,MERCEDES-BENZ,1998.0
21464,truck or truck tractor with trailer,GRUMMAN,1984.0
21465,passenger car,YAMAHA,2006.0
21466,other vehicle,CHAMPION,1980.0
21467,other vehicle,GRUMMAN MOTOR HOME,1989.0
21468,,BENTLEY,1989.0
21469,other vehicle,DODGE,1961.0
21470,other vehicle,TIOGA,2007.0
21471,other vehicle,GILLIG (BUS),
21472,other vehicle,WHITE GMC,2004.0
21473,,LAMBORGHINI,1995.0
21474,other vehicle,ALLEGRO,2006.0
21475,passenger car,HARLEY-DAVIDSON,1998.0
21476,other bus,AMERICAN MOTORS (AMC),1985.0
21477,other vehicle,KIA,2006.0
21478,motorcycle or scooter,OTHER - PICKUP,2004.0
21479,,OTHER - BUS,1979.0
21480,emergency vehicle,FREIGHTLINER,2006.0
21481,,PLYMOUTH,1963.0
21482,other bus,VANCO,1991.0
21483,truck or truck tractor,STERLING,2007.0
21484,motorcycle or scooter,TRIUMPH,2007.0
21485,,MAZDA,2007.0
21486,other bus,KENWORTH,2004.0
21487,truck or truck tractor,HONDA,2007.0
21488,,GILLIG (BUS),1968.0
21489,passenger car with trailer,SUZUKI,2006.0
21490,pickup or panel truck,OTHER - TRUCK,1927.0
21491,,OLDSMOBILE,1955.0
21492,pickup or panel truck,HEIL,1997.0
21493,,OTHER - TRUCK,1946.0
21494,other bus,OTHER - AUTO,2007.0
21495,passenger car,LAND ROVER,2007.0
21496,motorcycle or scooter,MERCURY,1991.0
21497,passenger car,MG,1970.0
21498,passenger car with trailer,MITSUBISHI,2005.0
21499,passenger car,SCION,1974.0
21500,highway construction equipment,OTHER - TRUCK,1989.0
21501,motorcycle or scooter,FORD,1955.0
21502,passenger car,INDIAN (MOTORCYCLE),1991.0
21503,passenger car,OTHER - BUS,2006.0
21504,,HONEY,1984.0
21505,passenger car,INFINITI,2007.0
21506,passenger car,MACK,1977.0
21507,passenger car with trailer,ISUZU,1968.0
21508,motorcycle or scooter,MAZDA,2006.0
21509,other vehicle,HONDA,2007.0
21510,pickup or panel truck with trailer,INTERNATIONAL HARVESTER,2007.0
21511,other bus,VOLVO,2005.0
21512,,ITASCO,1998.0
21513,bicycle,OTHER - AUTO,1996.0
21514,pickup or panel truck with trailer,KENWORTH,1974.0
21515,passenger car,MERCEDES-BENZ,2008.0
21516,pickup or panel truck with trailer,DAEWOO,2004.0
21517,passenger car with trailer,INTERNATIONAL HARVESTER,1978.0
21518,passenger car,STERLING,2007.0
21519,passenger car,FERRARI,1970.0
21520,passenger car,LEXUS,2008.0
21521,truck or truck tractor,OTHER - BUS,2006.0
21522,truck or truck tractor with trailer,MERCURY,2000.0
21523,other bus,INDUSTRIAL & MUNICIPAL ENGRG,2003.0
21524,other vehicle,MASSEY FERGUSON,2004.0
21525,truck or truck tractor,FERRARI,1988.0
21526,,JEEP,2007.0
21527,,PORSCHE,2007.0
21528,,PEUGEOT,1982.0
21529,,MITSUBISHI,1977.0
21530,moped,YAMAHA,2006.0
21531,,FERRARI,2006.0
21532,,AMERICAN LA FRANCE,1989.0
21533,,ALLEGRO,2000.0
21534,,VOLVO,2007.0
21535,pickup or panel truck,HARLEY-DAVIDSON,2006.0
21536,moped,KENWORTH,2005.0
21537,,ACADIAN,2007.0
21538,motorcycle or scooter,GMC,1984.0
21539,passenger car,PORT,2000.0
21540,motorcycle or scooter,OLDSMOBILE,1996.0
21541,,MERCURY,2007.0
21542,pickup or panel truck with trailer,OTHER - AUTO,2006.0
21543,,OLDSMOBILE,2006.0
21544,emergency vehicle,CHEVROLET,2007.0
21545,,ACADIAN,1971.0
21546,other bus,PLYMOUTH,1999.0
21547,motorcycle or scooter,NISSAN,2006.0
21548,passenger car,WHITE GMC,1986.0
21549,pedestrian,DIAMOND REO,2001.0
21550,other vehicle,ACURA,2004.0
21551,motorcycle or scooter,BULTACO (MOTORCYCLE),2006.0
21552,passenger car,HUMMER,2007.0
21553,motorcycle or scooter,,1956.0
21554,passenger car,CITROEN,1969.0
21555,passenger car,VOLVO,2007.0
21556,truck or truck tractor with trailer,AMERICAN LA FRANCE,1982.0
21557,truck or truck tractor with trailer,INFINITI,2006.0
21558,bicycle,ACADIAN,2002.0
21559,passenger car,ACURA,2008.0
21560,motorcycle or scooter,OTHER - AUTO,2007.0
21561,,ZASTAVA,
21562,highway construction equipment,VOLVO,2001.0
21563,,HODAKA (MOTORCYCLE),2002.0
21564,other vehicle,LAMBORGHINI,
21565,moped,KIA,2006.0
21566,other bus,DODGE,2007.0
21567,truck or truck tractor with trailer,WHITE,2006.0
21568,other bus,HUMMER,2006.0
21569,pickup or panel truck,HONDA,2007.0
21570,other bus,STOUGHTON,2001.0
21571,truck or truck tractor,WESTERN TRUCKS,1971.0
21572,emergency vehicle,FORD,2008.0
21573,other vehicle,VOLVO,1993.0
21574,motorcycle or scooter,KIA,2006.0
21575,passenger car with trailer,MERCURY,2004.0
21576,other vehicle,STRICKLAND,1999.0
21577,truck or truck tractor,WHITE GMC,1985.0
21578,schoolbus,ISUZU,1996.0
21579,other vehicle,AIRBUS,2003.0
21580,truck or truck tractor,CADILLAC,2004.0
21581,passenger car,MACK,1970.0
21582,,BOBKO,2000.0
21583,,SPCNS (SPL CONSTRUCTED VEH),1971.0
21584,,SUBARU,2007.0
21585,moped,YAMAHA,2003.0
21586,,BMW,2008.0
21587,other vehicle,FORD,1962.0
21588,,ROLLS ROYCE,1993.0
21589,,FREIGHTLINER,1976.0
21590,,DICO,1988.0
21591,,PETERBILT,1964.0
21592,other bus,BMW,2000.0
21593,truck or truck tractor,OTHER - MOTORCYCLE,2000.0
21594,,SHASTA,1983.0
21595,passenger car,,1949.0
21596,other vehicle,COACHMAN,2006.0
21597,truck or truck tractor,,2007.0
21598,passenger car with trailer,BMW,1982.0
21599,,OTHER - SCHOOL BUS,2005.0
21600,,WHITE,2006.0
21601,pickup or panel truck with trailer,OTHER - PICKUP,1996.0
21602,truck or truck tractor with trailer,DODGE,2006.0
21603,passenger car,HONDA,2008.0
21604,truck or truck tractor with trailer,VOLKSWAGEN,2007.0
21605,truck or truck tractor,INTERNATIONAL HARVESTER,2008.0
21606,,MERCURY,2008.0
21607,motorcycle or scooter,PORSCHE,2006.0
21608,passenger car,ROLLS ROYCE,1995.0
21609,motorcycle or scooter,OLDSMOBILE,1998.0
21610,,FORD,2008.0
21611,,BMW,1960.0
21612,truck or truck tractor with trailer,SATURN,1987.0
21613,emergency vehicle,MAZDA,2004.0
21614,,MASERATI,2006.0
21615,truck or truck tractor with trailer,WHITE GMC,2003.0
21616,pickup or panel truck,,2007.0
21617,passenger car,CHEVROLET,2008.0
21618,pickup or panel truck,DODGE,2008.0
21619,,TOYOTA,1954.0
21620,truck or truck tractor with trailer,FREIGHTLINER,2008.0
21621,passenger car,PLYMOUTH,1930.0
21622,,AUDI,2007.0
21623,,DUCATI (MOTORCYCLE),2007.0
21624,,MITSUBISHI,1981.0
21625,highway construction equipment,PETERBILT,1964.0
21626,passenger car with trailer,ROVER,1998.0
21627,moped,HARLEY-DAVIDSON,2004.0
21628,emergency vehicle,HONDA,2006.0
21629,pickup or panel truck,OTHER - TRUCK,2007.0
21630,,STERLING,2007.0
21631,other bus,CONQUEST,2004.0
21632,pickup or panel truck,PORSCHE,2005.0
21633,,JENSEN,1973.0
21634,other bus,ACURA,1999.0
21635,pickup or panel truck,NISSAN,2007.0
21636,,WABASH,2006.0
21637,passenger car with trailer,HARLEY-DAVIDSON,2006.0
21638,other bus,BUICK,2005.0
21639,highway construction equipment,KENWORTH,1981.0
21640,emergency vehicle,HONDA,1994.0
21641,,ACURA,2007.0
21642,other vehicle,MONACO,2007.0
21643,other bus,HINO,2000.0
21644,passenger car with trailer,BUICK,2006.0
21645,emergency vehicle,ACADIAN,2003.0
21646,other bus,HONDA,2006.0
21647,passenger car,OTHER - BUS,1983.0
21648,other vehicle,HARLEY-DAVIDSON,2006.0
21649,,JEEP,1942.0
21650,,SATURN,1975.0
21651,passenger car,MITCHELL,2004.0
21652,motorcycle or scooter,CADILLAC,2004.0
21653,highway construction equipment,KENWORTH,2005.0
21654,pickup or panel truck with trailer,SPCNS (SPL CONSTRUCTED VEH),1990.0
21655,pickup or panel truck,OTHER - PICKUP,2006.0
21656,,MARMON HARRINGTON,1992.0
21657,emergency vehicle,,1986.0
21658,,HEIL,2005.0
21659,passenger car,HOLIDAY RAMBLER,1994.0
21660,pickup or panel truck,MITSUBISHI,2007.0
21661,pickup or panel truck,FIAT,1997.0
21662,,AUTOCAR,2006.0
21663,motorcycle or scooter,CHRYSLER,2002.0
21664,motorcycle or scooter,LAND ROVER,1996.0
21665,,OTHER - MOTORCYCLE,1973.0
21666,truck or truck tractor with trailer,INFINITI,1990.0
21667,other vehicle,HOLIDAY RAMBLER,2004.0
21668,truck or truck tractor,FORD,1948.0
21669,truck or truck tractor with trailer,DODGE,1983.0
21670,,ARGOSY,
21671,,LEXUS,1965.0
21672,other bus,OLDSMOBILE,1997.0
21673,other vehicle,JAMEE,1988.0
21674,,TOYOTA,2008.0
21675,motorcycle or scooter,BUGATTI,2005.0
21676,,MAZDA,2008.0
21677,passenger car with trailer,SOUTHWIND,2006.0
21678,passenger car,LINDE,2005.0
21679,passenger car,SCION,1986.0
21680,,PACIFIC COACH,1962.0
21681,passenger car,OLDSMOBILE,2007.0
21682,passenger car,OTHER - AUTO,1937.0
21683,,OTHER - MOTORCYCLE,2007.0
21684,passenger car,MAZDA,2008.0
21685,other bus,PETERBILT,2006.0
21686,truck or truck tractor with trailer,FORD,2007.0
21687,emergency vehicle,MAZDA,2005.0
21688,other bus,VANCO,2005.0
21689,passenger car,BMW,1966.0
21690,,JAGUAR,2007.0
21691,other bus,CADILLAC,1993.0
21692,truck or truck tractor with trailer,MACK,2007.0
21693,passenger car,SAAB,1964.0
21694,truck or truck tractor,JEEP,2006.0
21695,,BUICK,1974.0
21696,passenger car with trailer,PONTIAC,2007.0
21697,highway construction equipment,FORD,2006.0
21698,truck or truck tractor,TOYOTA,2007.0
21699,,OTHER - BUS,2007.0
21700,,MAZDA,1941.0
21701,highway construction equipment,JOHN DEERE,2006.0
21702,,DIAMOND REO,2002.0
21703,passenger car with trailer,YAMAHA,1999.0
21704,,WESTERN TRUCKS,1994.0
21705,pickup or panel truck with trailer,TOYOTA,2007.0
21706,pickup or panel truck,INFINITI,2006.0
21707,passenger car,GOLD RUSH,2005.0
21708,passenger car with trailer,VOLVO,1997.0
21709,passenger car,HODAKA (MOTORCYCLE),2007.0
21710,truck or truck tractor,DURABILT,2001.0
21711,other vehicle,BLUEBIRD (BUS),1988.0
21712,pickup or panel truck,CHRYSLER,1962.0
21713,motorcycle or scooter,JAGUAR,1995.0
21714,,OTHER - MOTORCYCLE,1963.0
21715,passenger car,TOYOTA,2008.0
21716,truck or truck tractor,ACADIAN,2006.0
21717,passenger car,VESPA,1997.0
21718,schoolbus,OTHER - BUS,2007.0
21719,other bus,KENWORTH,1998.0
21720,pickup or panel truck with trailer,CHEVROLET,2007.0
21721,truck or truck tractor,UD,2007.0
21722,motorcycle or scooter,CHRYSLER,1990.0
21723,,PANTERA,2004.0
21724,other vehicle,FREIGHTLINER,2007.0
21725,motorcycle or scooter,PETERBILT,1997.0
21726,passenger car,NISSAN,2008.0
21727,truck or truck tractor with trailer,MERCEDES-BENZ,2003.0
21728,pickup or panel truck with trailer,GRUMMAN,2002.0
21729,motorcycle or scooter,MISCELLANEOUS,1965.0
21730,pedestrian,,2003.0
21731,other vehicle,SUNBEAM,2000.0
21732,passenger car,AUSTIN,1963.0
21733,emergency vehicle,BMW,2006.0
21734,motorcycle or scooter,FORD,2007.0
21735,other bus,ACURA,2006.0
21736,other vehicle,OTHER - TRUCK,1965.0
21737,,HUMMER,1997.0
21738,motorcycle or scooter,MERCURY,2000.0
21739,motorcycle or scooter,INTERNATIONAL HARVESTER,1975.0
21740,other bus,MITSUBISHI,2006.0
21741,passenger car,UD,1994.0
21742,motorcycle or scooter,INFINITI,2004.0
21743,,ISUZU,2007.0
21744,other vehicle,GOLD RUSH,2003.0
21745,passenger car with trailer,OTHER - MOTORHOME,1990.0
21746,passenger car,ACURA,1950.0
21747,pickup or panel truck,SUZUKI,1983.0
21748,other bus,ISUZU,1992.0
21749,other bus,BUICK,1999.0
21750,other vehicle,JAMEE,1999.0
21751,,KAWASAKI,2007.0
21752,motorcycle or scooter,PLYMOUTH,1994.0
21753,pickup or panel truck with trailer,DODGE,2007.0
21754,passenger car,LOTUS,1997.0
21755,passenger car,SUNBEAM,1977.0
21756,passenger car,HARLEY-DAVIDSON,2007.0
21757,,STERLING,1978.0
21758,passenger car,SATURN,1966.0
21759,motorcycle or scooter,PEUGEOT,1995.0
21760,passenger car,VOGUE,
21761,pickup or panel truck,KIA,2007.0
21762,,NABORS,2003.0
21763,passenger car with trailer,,1974.0
21764,,HOLIDAY RAMBLER,2006.0
21765,emergency vehicle,ACADIAN,2000.0
21766,pickup or panel truck with trailer,OTHER - MOTORHOME,1991.0
21767,,OTHER - PICKUP,1956.0
21768,,BLUEBIRD (BUS),2007.0
21769,motorcycle or scooter,KENWORTH,2000.0
21770,truck or truck tractor with trailer,HYUNDAI,2006.0
21771,passenger car,WHITE GMC,2006.0
21772,,BOUNDER,1986.0
21773,truck or truck tractor,HINO,2007.0
21774,,OSHKOSH,1995.0
21775,other vehicle,AUTOCAR,2006.0
21776,,WHITE,2004.0
21777,truck or truck tractor,CHEVROLET,1954.0
21778,pickup or panel truck,AMERICAN LA FRANCE,1973.0
21779,emergency vehicle,PONTIAC,2007.0
21780,passenger car,SPCNS (SPL CONSTRUCTED VEH),1979.0
21781,,DODGE,2008.0
21782,pickup or panel truck with trailer,IVECO,1985.0
21783,motorcycle or scooter,ACURA,1999.0
21784,passenger car,FORD,2008.0
21785,truck or truck tractor with trailer,CHAMPION,2003.0
21786,pickup or panel truck with trailer,INTERNATIONAL HARVESTER,1967.0
21787,other bus,NABORS,2006.0
21788,emergency vehicle,SATURN,
21789,,MITSUBISHI,1966.0
21790,,HEIL,1996.0
21791,pickup or panel truck with trailer,GRUMMAN,1988.0
21792,other bus,MERCURY,1999.0
21793,passenger car,TITAN,2006.0
21794,truck or truck tractor with trailer,SATURN,2005.0
21795,moped,SUZUKI,2006.0
21796,truck or truck tractor,CUSHMAN,2000.0
21797,pickup or panel truck with trailer,MACK,1997.0
21798,passenger car,HODAKA (MOTORCYCLE),1998.0
21799,passenger car,US INDUSTRIES,
21800,pickup or panel truck,SATURN,1979.0
21801,highway construction equipment,ACADIAN,2006.0
21802,passenger car with trailer,YAMAHA,2007.0
21803,motorcycle or scooter,HUSQVARNA,2000.0
21804,other bus,SATURN,2000.0
21805,emergency vehicle,TOYOTA,2007.0
21806,other vehicle,VOGUE,1987.0
21807,,CROWN (BUS),2005.0
21808,pedestrian,TOYOTA,2005.0
21809,emergency vehicle,DODGE,2007.0
21810,motorcycle or scooter,HUMMER,
21811,,OTHER - MOPED,1985.0
21812,highway construction equipment,FREIGHTLINER,1993.0
21813,pedestrian,DODGE,1993.0
21814,pickup or panel truck with trailer,VOLVO,2004.0
21815,other vehicle,VESPA,2006.0
21816,pickup or panel truck,SPCNS (SPL CONSTRUCTED VEH),2003.0
21817,other bus,OLDSMOBILE,1996.0
21818,truck or truck tractor with trailer,HONDA,2006.0
21819,,OTHER - PICKUP,1996.0
21820,passenger car,BENTLEY,2003.0
21821,motorcycle or scooter,MERCEDES-BENZ,1982.0
21822,schoolbus,CHRYSLER,2004.0
21823,other bus,KENWORTH,2003.0
21824,,CHAMPION,1987.0
21825,passenger car,SUNBEAM,1995.0
21826,passenger car,BENTLEY,1964.0
21827,,LINCOLN,1963.0
21828,other bus,WINNEBAGO,1994.0
21829,passenger car with trailer,FREIGHTLINER,1996.0
21830,moped,DODGE,2000.0
21831,passenger car,VOLKSWAGEN,2008.0
21832,,LEXUS,2008.0
21833,pedestrian,DODGE,1994.0
21834,motorcycle or scooter,PUCH (MOPED),1999.0
21835,,WHITE GMC,
21836,pickup or panel truck,LINCOLN,2007.0
21837,other bus,DODGE,1976.0
21838,passenger car,LOTUS,2001.0
21839,motorcycle or scooter,VESPA,2007.0
21840,highway construction equipment,ZASTAVA,1984.0
21841,schoolbus,WAYNE,1981.0
21842,other vehicle,TIOGA,1993.0
21843,passenger car with trailer,VOLVO,1990.0
21844,other bus,LAND ROVER,2007.0
21845,passenger car,SPCNS (SPL CONSTRUCTED VEH),2005.0
21846,truck or truck tractor,ROLLS ROYCE,1957.0
21847,other vehicle,DODGE,2006.0
21848,highway construction equipment,,1970.0
21849,highway construction equipment,VOLVO,2002.0
21850,passenger car,CONQUEST,1999.0
21851,pickup or panel truck with trailer,OTHER - TRUCK,1970.0
21852,motorcycle or scooter,CHEVROLET,2007.0
21853,passenger car,ROVER,2007.0
21854,truck or truck tractor,OSHKOSH,1992.0
21855,truck or truck tractor,NISSAN,2007.0
21856,,MONON,1996.0
21857,,TOYOTA,1967.0
21858,schoolbus,OTHER - SCHOOL BUS,2007.0
21859,,OTHER - MOPED,1992.0
21860,pedestrian,DODGE,1995.0
21861,other vehicle,ITASCO,2005.0
21862,other bus,WHITE GMC,1993.0
21863,passenger car,ITASCO,2005.0
21864,passenger car with trailer,SUZUKI,2004.0
21865,passenger car,OTHER - PICKUP,1979.0
21866,other vehicle,MONACO,1978.0
21867,highway construction equipment,DODGE,2005.0
21868,pickup or panel truck,WHITE GMC,
21869,pickup or panel truck,FORD,2008.0
21870,passenger car,WHITE,2005.0
21871,passenger car with trailer,PORSCHE,2006.0
21872,other vehicle,BUICK,2005.0
21873,motorcycle or scooter,BMW,1960.0
21874,truck or truck tractor,OTHER - BUS,2003.0
21875,motorcycle or scooter,KTM,2007.0
21876,other vehicle,OTHER - MOPED,1999.0
21877,highway construction equipment,GMC,2007.0
21878,pedestrian,PONTIAC,1997.0
21879,other vehicle,CHRYSLER,2004.0
21880,passenger car,TRIUMPH,1969.0
21881,other vehicle,COACHMAN,1997.0
21882,other bus,MERCEDES-BENZ,2002.0
21883,,HUMMER,2007.0
21884,other bus,GRUMMAN,1993.0
21885,pickup or panel truck,CHRYSLER,1977.0
21886,pickup or panel truck,VOLKSWAGEN,2005.0
21887,,COMMERCIAL VEHICLES,
21888,highway construction equipment,DAEWOO,2001.0
21889,,MILLER,1996.0
21890,bicycle,KAWASAKI,2004.0
21891,pickup or panel truck,CHRYSLER,1976.0
21892,truck or truck tractor with trailer,ACADIAN,1979.0
21893,,FORD,1929.0
21894,other vehicle,MOTO GUZZI,1979.0
21895,truck or truck tractor with trailer,PETERBILT,1954.0
21896,other bus,PETERBILT,1979.0
21897,other bus,ACADIAN,1984.0
21898,,YAMAHA,1976.0
21899,passenger car with trailer,CHEVROLET,2007.0
21900,pickup or panel truck with trailer,VOLKSWAGEN,2001.0
21901,passenger car,LAND ROVER,1986.0
21902,pickup or panel truck,PUCH (MOPED),
21903,,GMC,1961.0
21904,passenger car,ASTON MARTIN,2006.0
21905,pickup or panel truck with trailer,HINO,1990.0
21906,,MERCEDES-BENZ,1925.0
21907,pickup or panel truck with trailer,KENWORTH,2001.0
21908,passenger car with trailer,OTHER - BUS,2002.0
21909,pickup or panel truck with trailer,,1981.0
21910,passenger car with trailer,INFINITI,1995.0
21911,other vehicle,HUMMER,2007.0
21912,other bus,HYUNDAI,2000.0
21913,other vehicle,GMC,2007.0
21914,,BROUGHAM,1978.0
21915,pickup or panel truck,CHRYSLER,2007.0
21916,other bus,MERCURY,2004.0
21917,motorcycle or scooter,VOLKSWAGEN,2000.0
21918,moped,GMC,2005.0
21919,passenger car with trailer,MILLER,1973.0
21920,bicycle,MERCURY,2000.0
21921,passenger car,ROCKWOOD,1979.0
21922,motorcycle or scooter,INFINITI,2006.0
21923,,MISSISSIPPI,2004.0
21924,motorcycle or scooter,KENWORTH,2004.0
21925,pickup or panel truck with trailer,INTERNATIONAL HARVESTER,1989.0
21926,truck or truck tractor with trailer,DODGE,2005.0
21927,passenger car with trailer,VOLKSWAGEN,2006.0
21928,truck or truck tractor,BUICK,1987.0
21929,motorcycle or scooter,,2007.0
21930,motorcycle or scooter,ISUZU,1996.0
21931,passenger car with trailer,VOLKSWAGEN,1989.0
21932,other bus,VANCO,2004.0
21933,pickup or panel truck,HUMMER,2007.0
21934,passenger car with trailer,NISSAN,2007.0
21935,passenger car,LINDE,
21936,pickup or panel truck,DODGE,1936.0
21937,other bus,ITASCO,2005.0
